"description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl","rank"
"Dad. Husband. @WaysandMeansGOP Chairman. Loves: Baseball, Texas, tax reform.",10992,34148,2698,713,"https://t.co/8xnAt5cC74","Rep. Kevin Brady",2009-02-02 19:57:06,FALSE,TRUE,"RepKevinBrady","The Woodlands, Texas","en","19926675",1526,FALSE,"http://pbs.twimg.com/profile_images/842128545061191681/Kgo6WyKc_normal.jpg",150
"I am proud to represent Florida's 25th Congressional District and serve on @HouseAppropsGOP as Transportation, Housing + Urban Development Subcommittee Chair",5625,33983,116,196,"http://t.co/0otyBlVugZ","Mario Diaz-Balart",2009-05-02 00:52:48,FALSE,TRUE,"MarioDB","Florida & Washington, DC","en","37094727",1036,FALSE,"http://pbs.twimg.com/profile_images/827178282378461184/jo8DMh_J_normal.jpg",151
"#IL05 Congressman, House Appropriator, member of Intel Committee, amateur hockey player & hopeful Cubs fan http://t.co/zL9fkzy188  http://t.co/FMe57EKfsC",9747,33865,252,2193,"http://t.co/wINsdAOzI8","Mike Quigley",2009-07-15 00:10:43,FALSE,TRUE,"RepMikeQuigley","Chicago, IL; Washington, DC","en","56864092",1479,FALSE,"http://pbs.twimg.com/profile_images/722431331184066565/LCCfS3fM_normal.jpg",152
"Representing California's 18th Congressional District--the heart of Silicon Valley.",1923,33088,31,881,"http://t.co/kDThNgg9my","Rep. Anna G. Eshoo",2011-02-08 21:36:03,FALSE,TRUE,"RepAnnaEshoo","Palo Alto, CA","en","249348006",1062,FALSE,"http://pbs.twimg.com/profile_images/751126964505903105/w_U6ZC8j_normal.jpg",153
"Proud to represent CT's 3rd CD. Italian-American, New Haven native, fierce advocate for a strong middle class & those in need. Tweets from Rosa are signed -Rosa",5745,32950,33,2605,"http://t.co/IEn4FrZ95W","Rosa DeLauro",2010-05-05 18:11:32,FALSE,TRUE,"rosadelauro","New Haven, CT","en","140519774",1217,FALSE,"http://pbs.twimg.com/profile_images/677211963865358338/ZbwzWm8I_normal.jpg",154
"Proudly serving the people of Michigan's 12th Congressional District.
http://t.co/e7qwdRk0zg
http://t.co/q9q7Jj0s26",1956,32633,487,2754,"http://t.co/tsIQhHRnwP","Rep. Debbie Dingell",2015-01-09 19:15:50,FALSE,TRUE,"RepDebDingell","Washington, DC","en","2970279814",586,FALSE,"http://pbs.twimg.com/profile_images/618194716304130048/NFxM7gqR_normal.png",155
"Honored to represent Michigan's Fifth Congressional District. Born & raised in Flint. Vice Ranking Member, @FSCDems. Proud husband, father & grandfather.",5027,32207,20,6312,"https://t.co/XBl61H6hY5","Rep. Dan Kildee",2012-12-29 15:05:47,FALSE,TRUE,"RepDanKildee","Michigan","en","1045110018",871,FALSE,"http://pbs.twimg.com/profile_images/649229542951772160/myVmWhru_normal.jpg",156
"Official account for Congresswoman Mia Love, Utah's 4th District. 
Use of this page is subject to our guidelines, which are available at https://t.co/FPQkNcVd05",1130,32131,68,237,"https://t.co/FPQkNcVd05","Rep. Mia Love",2015-01-13 15:44:28,FALSE,TRUE,"RepMiaLove","Saratoga Springs, UT","en","2976598347",566,FALSE,"http://pbs.twimg.com/profile_images/674678985817591808/UpMtuY0Q_normal.jpg",157
"This is the official Twitter page of Congressman Emanuel Cleaver, II, representing Missouri's Fifth District.",4933,32107,52,844,"http://t.co/3wEzD4GSmf","Rep. Emanuel Cleaver",2010-07-06 19:14:47,FALSE,TRUE,"repcleaver","","en","163570705",1004,FALSE,"http://pbs.twimg.com/profile_images/378800000443568709/7475415f02320d718d83f419ec3517d8_normal.jpeg",158
"Representing the 9th District of New Jersey in the House of Representatives. Member, Ways & Means Committee. Ranking Democrat, Ways & Means Trade Subcommittee.",2657,31532,5873,0,"https://t.co/q9EtRgyxbk","Bill Pascrell, Jr.",2009-09-15 17:54:32,FALSE,TRUE,"BillPascrell","Paterson, NJ","en","74508260",828,FALSE,"http://pbs.twimg.com/profile_images/827203786389209088/MIouzQB1_normal.jpg",159
"The official Twitter account for Congressman André Carson of Indiana's 7th District. #Indianapolis #Indy",3347,31407,1052,991,"http://t.co/SDbjhU0u5K","André Carson",2010-10-06 15:47:50,FALSE,TRUE,"RepAndreCarson","Indianapolis","en","199325935",980,FALSE,"http://pbs.twimg.com/profile_images/461880758613704705/l_k2diGx_normal.jpeg",160
"Follow for news and updates from the Office of Iowa Senator Joni K. Ernst. Tweets from Joni are signed JKE.",1707,31335,3,50,"http://t.co/zUYK5PQEOd","Joni Ernst",2014-11-02 13:32:54,FALSE,TRUE,"SenJoniErnst","Iowa ","en","2856787757",844,FALSE,"http://pbs.twimg.com/profile_images/817365634434695168/dHmvZNA2_normal.jpg",161
"Member of Congress Proudly Representing CA's 19th Congressional District in Silicon Valley's cities of San Jose, Morgan Hill & Gilroy",2046,31020,19,106,"http://t.co/gxyqi3ANcp","Rep. Zoe Lofgren",2011-03-17 21:06:21,FALSE,TRUE,"RepZoeLofgren","","en","267938462",968,FALSE,"http://pbs.twimg.com/profile_images/510125443094024192/eVbv3QDN_normal.jpeg",162
"Representing New York's 2nd Congressional District",2411,30662,120,102,"http://t.co/KPR17HxYvl","Rep. Pete King",2008-12-21 02:49:32,FALSE,TRUE,"RepPeteKing","Seaford, New York","en","18277655",1605,FALSE,"http://pbs.twimg.com/profile_images/1302288285/newptkheadshot_normal.jpg",163
"Rep. Eddie Bernice Johnson representing TX-30; Ranking Member of the House Committee on Science, Space and Technology; 1st Registered Nurse in Congress",8045,30600,1436,2129,"http://t.co/bIJXUYo21y","US Rep E.B.Johnson",2010-07-19 14:25:48,FALSE,TRUE,"RepEBJ","Dallas, Texas","en","168502762",1067,FALSE,"http://pbs.twimg.com/profile_images/378800000604954433/1b5698e904aadd41537b91101dd439b9_normal.jpeg",164
"I work on behalf of the people of the 11th District to create jobs, promote quality education, improve access to health care and protect civil rights for all.",5248,30194,749,6326,"http://t.co/JrkK1xS2vV","Rep. Marcia L. Fudge",2010-06-08 17:54:06,FALSE,TRUE,"RepMarciaFudge","Cleveland / Akron, OH","en","153486399",1109,FALSE,"http://pbs.twimg.com/profile_images/748900055793491969/H51lXb2r_normal.jpg",165
"Honored to represent Wisconsin’s 4th Congressional District. Proud mother, grandmother & great-grandmother. Loves poetry reading, knitting & crocheting.",5713,30194,620,2510,"https://t.co/PvnfKlIEkr","Rep. Gwen Moore",2009-03-03 20:02:57,FALSE,TRUE,"RepGwenMoore","Washington, DC","en","22669526",1283,FALSE,"http://pbs.twimg.com/profile_images/894941709703970816/IYCLChld_normal.jpg",166
"Facebook- Raul M. Grijalva

Instagram- RepRaulGrijalva",3340,30157,390,319,"http://t.co/IcLwlG7hqR","Raul M. Grijalva",2009-04-03 16:55:32,FALSE,TRUE,"RepRaulGrijalva","Washington, D.C.","en","28602948",1595,FALSE,"http://pbs.twimg.com/profile_images/566304491918462976/muz5J8tZ_normal.jpeg",167
"Proudly representing #Ohio's 6th Congressional District. Energy Enthusiast. Veteran. Husband. Father. Grandfather.",4982,30145,93,833,"http://t.co/qiTALKWyNZ","Bill Johnson",2010-11-03 14:33:04,FALSE,TRUE,"RepBillJohnson","Eastern/Southeastern Ohio","en","211530910",842,FALSE,"http://pbs.twimg.com/profile_images/531913598734307328/a-sC-HiK_normal.jpeg",168
"Devoted husband of one, proud father of eight, and the Representative for Wisconsin's Seventh District. Also at https://t.co/Y7pV5IPxzR. #GoPackGo",5058,30097,1463,2744,"https://t.co/hnn6x5UWnD","Sean Duffy",2011-01-04 17:28:01,FALSE,TRUE,"RepSeanDuffy","","en","234022257",1060,FALSE,"http://pbs.twimg.com/profile_images/922905691605565440/Qc0OnGot_normal.jpg",169
"Member of Congress, representing the second district of the great state of Texas",4896,29965,769,686,"https://t.co/7sVCIiKpyj","Ted Poe",2009-09-14 16:40:24,FALSE,TRUE,"JudgeTedPoe","Humble, Texas","en","74198348",1304,FALSE,"http://pbs.twimg.com/profile_images/459598371/TP_highres_normal.jpg",170
"Congresswoman proudly representing the First District of Nevada in the U.S. House of Representatives. https://t.co/g6tZzJD45q",9026,29572,5309,1827,"https://t.co/2roqLuazqO","Dina Titus",2010-03-11 21:05:31,FALSE,TRUE,"repdinatitus","Las Vegas, NV","en","122174004",780,FALSE,"http://pbs.twimg.com/profile_images/669584452322877442/z7pOtlJI_normal.jpg",171
"I proudly represent the people of Texas' 32nd Congressional District and serve as the Chairman of the House Committee on Rules.",5683,29551,865,825,"http://t.co/ZbESaBtE5q","Pete Sessions",2009-03-16 17:54:52,FALSE,TRUE,"PeteSessions","","en","24735461",1316,FALSE,"http://pbs.twimg.com/profile_images/1479315255/48918-012-005f_normal.jpg",172
"Tweets from the Office of U.S. Senator Brian Schatz, representing the great state of Hawaii.",1378,29260,26,1409,"https://t.co/gtDuP4fjqv","Senator Brian Schatz",2013-03-12 14:23:20,FALSE,TRUE,"SenBrianSchatz","","en","1262099252",910,FALSE,"http://pbs.twimg.com/profile_images/849770568677298176/dzXWNsOx_normal.jpg",173
"Representing California's 6th Congressional District - including the capital city of Sacramento. Member of the Energy and Commerce Committee.",2599,29140,109,8277,"http://t.co/dt820eUUHc","Rep. Doris Matsui",2009-05-06 19:20:50,FALSE,TRUE,"DorisMatsui","Sacramento, CA","en","38254095",975,FALSE,"http://pbs.twimg.com/profile_images/644563582294757376/UJMwQIXY_normal.jpg",174
"Serving Illinois' 17th District. Wife & mother of 3 sons. Athlete. Former reporter. Fighting for #ABetterDeal. Co-Chair of DPCC. Facebook & Snapchat: RepCheri.",3019,29027,438,3923,"https://t.co/o22FqkWab3","Rep. Cheri Bustos",2013-01-15 19:15:03,FALSE,TRUE,"RepCheri","Illinois & Washington, D.C.","en","1092979962",850,FALSE,"http://pbs.twimg.com/profile_images/877925390517403648/e6agUl46_normal.jpg",175
"Proud to represent the citizens of Ohio's 15th Congressional District.",2905,28995,1326,939,"http://t.co/ccc8OvsbWo","Steve Stivers",2010-11-03 05:57:36,FALSE,TRUE,"RepSteveStivers","","en","211420609",859,FALSE,"http://pbs.twimg.com/profile_images/552881728226750464/ELtq08Dw_normal.jpeg",176
"Representing communities from San Antonio to Austin.",4452,28753,123,375,"http://t.co/ukPGmJS3hB","Lloyd Doggett",2010-06-09 23:53:50,FALSE,TRUE,"RepLloydDoggett","Texas","en","153944899",1107,FALSE,"http://pbs.twimg.com/profile_images/2512072298/x393d17j8ghxhd4aieu2_normal.jpeg",177
"I fight for justice, civil rights and working people.",4309,28712,513,770,"https://t.co/9yX6VnQSmY","Rep. Hank Johnson",2009-03-16 18:52:49,FALSE,TRUE,"RepHankJohnson","Lithonia, GA; Washington","en","24745957",1294,FALSE,"http://pbs.twimg.com/profile_images/941362659177398273/L7akPhq2_normal.jpg",178
"U.S. Representative for Arizona's Fourth Congressional District. Chairman of @westerncaucus. Chairman of the Subcommittee on Energy & Minerals @NatResources.",8229,28577,2202,4515,"https://t.co/fETcpzL0kG","Rep. Paul Gosar, DDS",2011-01-20 17:44:27,FALSE,TRUE,"RepGosar","","en","240760644",1185,FALSE,"http://pbs.twimg.com/profile_images/954068851414786049/gBFE0q8D_normal.jpg",179
"I work for the people of the 6th District of Texas and am honored to represent them in Washington.",2080,28230,53,328,"http://t.co/UcrfIiWGdl","Joe Barton",2009-02-02 20:30:20,FALSE,TRUE,"RepJoeBarton","Ennis, TX","en","19929362",1448,FALSE,"http://pbs.twimg.com/profile_images/818882598797766657/sVHBdBRJ_normal.jpg",180
"Congressional Twitter account for U.S. Representative Martha Roby (R-AL)",7463,28169,409,2209,"http://t.co/z149AJXIkR","Rep. Martha Roby",2010-12-08 16:56:29,FALSE,TRUE,"RepMarthaRoby","","en","224294785",1074,FALSE,"http://pbs.twimg.com/profile_images/479774391933214721/ZlZZ6h2__normal.jpeg",181
"R-OH https://t.co/2BckMkGpZV",2904,27962,124,2953,"https://t.co/PQvRKDIC74","Rep. Bob Gibbs",2011-01-06 17:17:21,FALSE,TRUE,"RepBobGibbs","US Congress","en","234822928",820,FALSE,"http://pbs.twimg.com/profile_images/1212121201/Gibbs_Official_Portrait_flag_twitter_normal.jpg",182
"Proud to represent the 7th Congressional District of Alabama
https://t.co/xfWvIZSjrk",4223,27933,343,3447,"http://t.co/yrYBXVxk6W","Rep. Terri A. Sewell",2011-09-27 20:47:50,FALSE,TRUE,"RepTerriSewell","Washington, DC","en","381152398",983,FALSE,"http://pbs.twimg.com/profile_images/942815580574420993/CnDJwON__normal.jpg",183
"Member of the U.S. Congress representing the District of Columbia",3836,27869,155,1867,"https://t.co/gHzzk4LhKo","Eleanor H. Norton",2009-03-10 14:47:46,FALSE,TRUE,"EleanorNorton","Washington, DC","en","23600262",1253,FALSE,"http://pbs.twimg.com/profile_images/593777800588328960/HlNwgiwl_normal.jpg",184
"I work for CA-38. Vice Chair @HouseDemocrats. Fmr. @HispanicCaucus Chair. Serve on the @WaysMeansCmte. Die-hard @Dodgers Fan.",2548,27828,429,1831,"https://t.co/BnURELq0XT","Linda T. Sánchez",2011-06-06 16:50:45,FALSE,TRUE,"RepLindaSanchez","Norwalk, CA & Washington, D.C.","en","312134473",907,FALSE,"http://pbs.twimg.com/profile_images/871797805328863233/8LVd5H7g_normal.jpg",185
"Congresswoman from California's 32nd Congressional District in the US House of Representatives",1927,27698,90,499,"http://t.co/JXUiD742xC","Rep.Grace Napolitano",2010-06-30 19:48:06,FALSE,TRUE,"gracenapolitano","El Monte, CA","en","161411080",988,FALSE,"http://pbs.twimg.com/profile_images/463688165140619266/qoncv3qd_normal.jpeg",186
"Official Twitter Account for Congressman John Yarmuth, representing the 3rd Congressional District of Kentucky.",3028,27593,2,381,"https://t.co/SAtBB33YtF","Rep. John Yarmuth",2011-10-04 15:07:38,FALSE,TRUE,"RepJohnYarmuth","Louisville, KY","en","384913290",839,FALSE,"http://pbs.twimg.com/profile_images/871096535735554048/cUk-l6-k_normal.jpg",187
"Proudly representing New York’s 14th Congressional District. Chairman of @HouseDemocrats. #Queens #Bronx https://t.co/y9inUilpX3",5362,27581,591,1040,"https://t.co/rpWa8vR81z","Rep. Joe Crowley",2010-02-05 16:39:11,FALSE,TRUE,"repjoecrowley","","en","111635980",1033,FALSE,"http://pbs.twimg.com/profile_images/921393970139353088/KeYC7Ioa_normal.jpg",188
"Member of Congress, proudly representing the 7th District of Colorado https://t.co/wLRJaGd9rX",3735,27470,972,4403,"http://t.co/NZmeXSnqTP","Rep. Ed Perlmutter",2009-02-10 22:17:52,FALSE,TRUE,"RepPerlmutter","Colorado","en","20552026",1253,FALSE,"http://pbs.twimg.com/profile_images/710960133082222592/QyTF8AS3_normal.jpg",189
"Proud to represent the 4th Congressional District of New Jersey.",1042,27275,151,229,"http://t.co/a3ZJUqfRSg","Rep. Chris Smith",2013-03-22 18:03:53,FALSE,TRUE,"RepChrisSmith","","en","1289319271",540,FALSE,"http://pbs.twimg.com/profile_images/915302659271380993/AGh07FqH_normal.jpg",190
"Proudly serving Washington State's 9th District. Ranking Member of the House Armed Services Committee @HASCDemocrats",2529,27085,92,1587,"http://t.co/bEAIcyoDki","Rep. Adam Smith",2009-07-21 21:31:55,FALSE,TRUE,"RepAdamSmith","Washington's 9th District","en","58928690",1208,FALSE,"http://pbs.twimg.com/profile_images/1554717159/Adam_Official_Photo_small_2009_normal.JPG",191
"Proudly serving California's 39th Congressional District (#CA39). Chairman of the @HouseForeign Affairs Committee.",4074,26914,201,1056,"https://t.co/F2Oz9xCZjY","Ed Royce",2011-02-03 12:40:15,FALSE,TRUE,"RepEdRoyce","Fullerton, CA & Washington, DC","en","246769138",1165,FALSE,"http://pbs.twimg.com/profile_images/1238558926/EdwardRoyce-colorheadshot1_normal.jpg",192
"Serving my fourth term representing the great people of the 16th district of Ohio in the House of Representatives",3756,26867,344,801,"https://t.co/zz7DcvKeBg","Rep. Jim Renacci",2011-01-11 17:20:35,FALSE,TRUE,"RepJimRenacci","","en","236916916",836,FALSE,"http://pbs.twimg.com/profile_images/841926275434479616/p5pLdcAv_normal.jpg",193
"I represent the 3rd District of Kansas in the United States Congress, where I serve on the House Appropriations Committee.",7006,26818,212,1654,"https://t.co/SFpm7Ms0zS","Rep. Kevin Yoder",2011-02-16 00:04:41,FALSE,TRUE,"RepKevinYoder","KS 3rd District & DC","en","252819642",828,FALSE,"http://pbs.twimg.com/profile_images/811992855879307268/q0anSukj_normal.jpg",194
"Proudly representing Sacramento County, California in the U.S. House of Representatives",2933,26805,49,186,"https://t.co/sQPbW1JPOd","Ami Bera, M.D.",2012-11-16 01:39:54,FALSE,TRUE,"RepBera","Elk Grove, California","en","950783972",794,FALSE,"http://pbs.twimg.com/profile_images/722533785481248769/LJz8Qkxj_normal.jpg",195
"I represent the 15th Congressional District of Illinois and Chair the @HouseCommerce Environment Subcommittee.",10207,26743,183,1114,"https://t.co/mFzyexaRq4","John Shimkus",2008-07-25 17:01:16,FALSE,TRUE,"RepShimkus","Illinois, USA","en","15600527",1366,FALSE,"http://pbs.twimg.com/profile_images/451465105838833664/CB7M3wqZ_normal.jpeg",196
"Proud to serve the First District of West Virginia in the U.S. House of Representatives. Member of the Energy and Commerce Committee. Staff-run account",4616,26719,536,1081,"http://t.co/5H1HsbP76e","David B. McKinley",2011-01-19 22:29:00,FALSE,TRUE,"RepMcKinley","","en","240427862",788,FALSE,"http://pbs.twimg.com/profile_images/803988876188585985/LD2ROMf1_normal.jpg",197
"The official Twitter account of Congressman Frank Pallone, Jr. (D), of New Jersey's 6th district, Ranking Member of @EnergyCommerce Committee.",10389,26670,112,2557,"http://t.co/YkjqVYrbQ7","Rep. Frank Pallone",2009-04-16 13:51:56,FALSE,TRUE,"FrankPallone","#NJ","en","31801993",1373,FALSE,"http://pbs.twimg.com/profile_images/1274536430/USE_webversion_normal.jpg",198
"Official twitter feed of U.S. Congresswoman Kyrsten Sinema, serving Arizona's 9th District.",10438,26655,14,758,"https://t.co/49vmMW75Lr","Kyrsten Sinema",2013-01-11 20:31:03,FALSE,TRUE,"RepSinema","","en","1080844782",974,FALSE,"http://pbs.twimg.com/profile_images/3108271240/743fe6773d71d58200c7915f19222980_normal.jpeg",199
"I'm South Dakota's lone Member of the U.S. House of Representatives. I live in Castlewood, SD with my husband Bryon and three kids Kassidy, Kennedy & Booker.",4711,26583,147,347,"https://t.co/mL3q1EsBF6","Rep. Kristi Noem",2011-01-07 18:44:34,FALSE,TRUE,"RepKristiNoem","","en","235251868",1066,FALSE,"http://pbs.twimg.com/profile_images/705421289129910272/QNRcgUdV_normal.jpg",200
"I represent Michigan’s 9th Congressional District and am the Ranking Member of the House Ways and Means Subcommittee on Health.",3073,26429,417,17801,"http://t.co/37D2qhVvNn","Sandy Levin",2009-03-22 04:32:56,FALSE,TRUE,"repsandylevin","","en","25781141",1192,FALSE,"http://pbs.twimg.com/profile_images/654400470887239680/5c3vUQZZ_normal.jpg",201
"Congressman for Texas' 26th District, M.D. (Ob/Gyn) in my former life",4904,25988,117,1809,"http://t.co/qj3aLBJUa9","Michael Burgess, MD",2008-08-06 15:25:19,FALSE,TRUE,"michaelcburgess","Washington, DC/Lake Dallas, TX","en","15751083",1433,FALSE,"http://pbs.twimg.com/profile_images/465221794/100_0726_normal.jpg",202
"U.S. Congressman",2373,25926,6,10832,"http://t.co/Uq79SDySq2","Rep. Vern Buchanan",2009-02-09 21:05:19,FALSE,TRUE,"VernBuchanan","Florida's 16th District","en","20467163",1304,FALSE,"http://pbs.twimg.com/profile_images/1734256376/headshot_normal.jpg",203
"Husband, father, and U.S. Representative for the 6th District of Illinois. I serve as @WaysandMeansGOP Health Subcommittee Chairman in the 115th Congress.",6908,25672,603,4547,"https://t.co/unPLMvjnQW","Peter Roskam",2009-02-04 00:11:56,FALSE,TRUE,"PeterRoskam","Wheaton, IL","en","20015903",1464,FALSE,"http://pbs.twimg.com/profile_images/819282338651766784/5VWiVBcS_normal.jpg",204
